1.362746639147100541e+04,2.746658217957381112e+02,2.086007564691861091e+02,6.964750942823971513e+01,5.739915301258861291e+00,-1.817415439638661496e+02,-3.356233084145258658e+02,-2.888490810725055269e+01,1.712699511500358085e+02,-1.280552743282142956e+02,-8.080358736438108735e+01,2.476444479360716286e+02,-1.117827622887694190e+02,3.106982492916307592e+01,1.961317825421845953e+02,-9.728183623118934520e+01,-3.926654220208507695e+01,-2.699568639881248941e+02,2.966830102050012101e+02,-1.839233249950035542e+01,1.513409216186470871e+02,1.224519486136465218e+02,-2.461955879194844385e+02,2.251857884104196899e+02,2.796381316867583564e+02,5.032030034328948886e+01,2.157279757338339437e+02,-6.026813616866382972e+01,-2.622638527983364156e+02,3.673620542135893174e+01,-4.307771073322658140e+01,-7.175318760214332769e+01,-2.489214906616325038e+02,-4.575867192502998648e+01,2.401612439505901477e+02,-6.090331396044575740e+01,1.956752390070795116e+02,2.220774337777294534e+02,3.631089486154618839e+01,1.709002093746818218e+01,1.903615862524000590e+02,1.791248665276285124e+01,-2.092126872919488960e+02,1.315737348207538844e+02,3.106151168791656119e+02,1.996297105871764188e+02,6.513167965967775785e+01,-1.347259299005040418e+02,1.770523689076738094e+01,-2.566322236716172256e+02,4.836168311272729170e+01,2.672061854793415137e+01,-2.371689056968958198e+01,-1.022489008775847594e+02,-1.159730250140668772e+02,1.343354427931301700e+02,2.631355102405450452e+01,-1.728544790352112273e+02,-1.378622569665785704e+02,-3.063466178379601956e+02,1.659420546855355099e+02,-2.423270243041177707e+02,1.623873711307101928e+02,5.327864824137571986e+01,3.460916551884968726e+02,-2.018960455610521763e+02,3.060878433804646193e+02,-2.240017673721779943e+02,-1.054724679009057127e+02,2.572226183804483526e+02,-1.149825025331940083e+02,1.353325402770254584e+02,-1.736685966082592358e+01,-4.140813040502564490e+00,3.205462568240987480e+02,-1.230024759709291686e+02,-2.179825716828997884e+01,-2.516299870388013460e+01,-7.731818295895345727e+01,8.385311746869962235e+01,-1.513233089255862751e+01,-1.774194049848399573e+02,5.489345906244676598e+01,1.786612333175697813e+02,5.978325586901536326e+01,2.444768644572216942e+02,-8.420939149844480198e+01,1.187381750899013753e+02,4.808792715639199855e+01,-2.110115272347445057e+02,-3.968744293050627903e+01,1.733012586753398239e+02,1.998316609199605409e+01,-1.002972284641742817e+01,-1.722841809340837642e+02,1.181428307279325338e+02,1.693955387163687192e+02,-1.282780940624955690e+02,1.800516260845746217e+02,1.440305969624034788e+01
1.725800995598923464e+02,1.296347709570361258e+04,2.294845789636443101e+01,1.410958425867422648e+02,-6.561745193019547173e+01,-1.880499957036916214e+02,-2.849909117801029197e+02,9.792607551680684708e+01,4.540042507297728491e+01,3.618673540407780820e+01,-2.999355230748234362e+02,1.474354310678021420e+02,-1.136928902140106459e+02,7.546483025563347269e+01,1.017660196899066705e+02,-2.982541775510627531e+02,1.151949816330742067e+02,8.275545199296425380e+01,9.773351054470262511e+01,2.571218005539359979e+02,-1.491110944497511639e+02,-2.172196692245799170e+02,-1.621013932079716824e+02,3.559602882007332028e+02,2.721110595378999051e+02,-4.927502162442004874e+01,1.980686013024826480e+02,1.522801150556990137e+02,1.031196484487918497e+01,-5.163449833047934590e+01,-1.546951832273097409e+02,-7.149985087816924079e+01,-1.871759549154567139e+02,-7.575623753867510857e+01,3.356896599291368943e+01,-4.778120692047860985e+01,1.678804495425111725e+02,1.327896410395897817e+02,3.531574303439839468e+02,-5.138556933004849725e+00,2.798850423055255874e+02,-1.646994062768357026e+00,-1.784936129593542660e+02,1.516935439911856065e+02,-6.445790019874419841e+01,2.199281911395730162e+02,6.550215954400115947e+01,-1.661057154135089888e+02,-1.021388554891860991e+02,-6.797882399101581541e+01,-9.462265958504568175e+01,2.604731010525073316e+02,6.089955688391171407e+01,-1.593729124426524777e+02,-2.260574705183101685e+02,-6.088194851453394563e+01,-1.229755335369186184e+02,3.536242488557161323e+01,1.445989666864780929e+02,-1.698157488983861469e+02,1.863420835039676149e+00,-8.700773438711678409e+00,1.248832186038975181e+02,-2.388572990861326844e+02,-9.179284435518439977e+00,-2.862805400303628289e+01,2.374362152466021598e+02,1.194340274605515901e+02,-2.637552899246311995e+02,2.931114683796101303e+02,4.850403328454814300e+01,3.955520417972996938e+01,-2.706197476062901615e+02,7.602077636034249508e+01,3.452076600129258281e+02,-4.894335586969305041e+01,-7.469956305374921612e+00,4.105977760104298113e+01,-3.360015087657234290e+02,5.169636720476410119e+01,1.809728273597430643e+02,-2.326000936631191962e+02,1.507315023988213056e+02,-1.569753754485928710e+02,5.855130406917038499e+01,2.009390682606802159e+02,-6.059200905638749646e+01,1.453254910061221779e+02,-1.446322390085550467e+02,-1.595576785772468895e+02,-1.563035810707668816e+02,1.515528547074020764e+02,7.866257311901392768e+00,-1.060349006613965344e+02,-7.993657916138809583e+01,4.358896822511738378e+01,4.400744351159491430e+01,7.757789264667661655e+01,2.991380102729615942e+01,-6.691642888545970891e+00
1.548395772336135394e+02,-5.575893675396912386e+00,1.129754742503543093e+04,2.341068667017001985e+02,1.102680571896920867e+02,-2.371785042085353439e+02,-2.788216263023681449e+02,2.285214160651900670e+02,2.743139751184658053e+02,-4.047763916067452783e+01,-2.901666712256870255e+02,2.762640931744022055e+02,1.845749792170900605e+01,-2.035870467908753767e+01,6.762267469327207436e+01,-2.280099804062516000e+02,-3.489997676985518638e+01,-1.197438396241758767e+02,6.798623172677849880e+01,-2.647470877823053570e+01,1.824280586584275170e+02,3.148645551809417498e+01,-3.367492026474884597e+02,7.043361072121034283e+01,2.009924472638217026e+02,-2.915338115333467499e+02,1.368508626105078179e+02,-6.486269693563255601e+01,4.059307548267719312e+01,-1.078639743072585588e+02,1.986492544162983620e+02,-1.810926665322151052e+02,1.004001740414128108e+01,1.881492391268866413e+02,-6.923536958507554573e+01,1.780482060041384784e+02,1.168293678983011148e+02,1.104681833032418297e+02,1.193422170183489754e+02,1.557146504681101362e+02,3.094044100893512450e+02,-8.901654364630982741e+01,7.818825563110539179e+01,-7.280956524052514567e+01,1.072793482560017537e+02,-1.255153349804334084e+01,-2.020839969302969052e+01,-9.765041864180653874e+01,8.487119277708443121e+01,8.430352344428854394e+00,-2.771612904551660961e+01,4.350590325510256662e+01,-3.089653602106015740e+01,7.373042564420151734e+01,4.166614853499498849e+01,3.176436311399540102e+01,1.466825179911534747e+02,-8.092369514401886477e+01,3.134693515588446644e+01,-3.037053662834703118e+02,-1.615165440562438448e+02,1.234595296052498270e+01,2.288340150954553849e+02,5.692788499641852695e+01,-3.356202446871665757e+01,4.799834184019260874e+01,-5.120371313534576529e+00,7.976959503062630574e+00,-1.715250433757294104e+02,2.000012427510257567e+02,-4.948383777014227292e+01,5.042211241082011952e+01,-1.502040463345914247e+02,-2.537594134212876327e+02,2.250468847295917385e+01,4.354092073069676871e+01,-8.882961731757637835e+01,1.118362548840295290e+02,-2.487293749118096571e+02,7.569904798424255432e+01,1.079778209784710725e+02,-1.069859878083578621e+02,1.767713885856879301e+02,-1.643993636375413985e+02,-7.621756327407652520e+01,1.565052637131480537e+02,-1.289487467168200681e+02,2.482321103899607806e+01,-4.921279978725300452e+01,-1.345535121429276160e+01,-1.589104885673825720e+02,2.098875073315064128e+02,-1.918059010885829139e+02,-8.206020700348381069e+01,-1.110895546344228251e+02,1.250925057977802624e+02,-9.809733925027643409e+00,-4.067969768367166239e+01,-9.854123668027585836e+01,-2.600573456254602434e+01
1.237336725653097176e+02,3.720929971606756226e+01,3.587275189808203208e+02,1.264393216272837344e+04,3.040059252811553847e+01,1.655581541036298177e+01,-1.265043030342285419e+02,2.575302147891249547e+02,-7.761416727854850706e+00,-5.628024696988728692e+01,-1.164329052203371475e+02,7.187991196283952888e+01,2.622249467304957307e+02,1.750668020287984348e+02,1.005233564194827522e+01,-7.433880469839596117e+01,2.009609269410379397e+02,-1.056973772095017239e+01,1.924261072170612010e+02,8.081598219048547094e+01,-5.963884944242761321e+01,-1.579998308904492603e+02,-2.978744025975781824e+02,2.305862277210825084e+02,8.320702088875432878e+01,-1.267804621300703900e+02,-1.014906552995506104e+02,2.172838098503469837e+02,-3.400964130727085148e+02,-2.073473350310581509e+02,9.129885294850595301e+00,-1.319501480186259244e+02,-9.027331269543253711e+00,-7.402284780485672400e+00,-6.930279522354894084e+01,1.454971033044047317e+02,1.952474856965793890e+02,-4.937257940115141253e+01,3.432673367460774898e+02,4.040733373845634446e+01,2.283082959452817136e+02,-9.760715150913461002e+01,-2.176969764700072574e+01,2.554162124207226157e+02,2.084984556162877141e+02,1.148606873473671897e+02,-9.150544718119596155e+01,1.603356140481727721e+01,1.444621954932561607e+02,-1.155739418108626353e+02,1.924058946858499439e+02,1.073172295891540102e+02,-1.286125127531200008e+02,-1.552463669653634497e+02,-1.728789122162215222e+02,3.027076196795101168e+02,1.149488270017213836e+02,1.109986510060281830e+02,-1.138370612702832432e+02,-2.426415634080598238e+01,-1.302552204102403834e+02,-2.840609575113664391e+02,-7.678065355402478076e+01,-1.191857072935848976e+02,6.623672571119610097e+01,-1.283037869518201717e+02,-2.739022724882474336e+01,-1.163661535373769880e+02,5.226934435809198476e-01,-4.089844116115574479e+01,-5.045229096409046576e+01,6.411233474730335047e+01,-1.494268079263838445e+01,-1.723781093532942350e+02,2.206239302640923370e+02,-2.170741563041896711e+02,1.655962067350546363e+02,5.567278204779628936e+01,-2.940885336996143451e+01,4.748128415107828459e+00,1.050511618342968632e+02,5.389828956768121770e+01,-4.618234617834920641e+01,1.819378548138165002e+02,-6.791066858191268807e+01,1.552621367551450362e+02,-1.227532556617697139e+02,1.707949755275663222e+02,-1.218971042027565801e+02,-1.893029939963129209e+02,-1.286432135188576922e+02,2.923331368348123647e+02,1.133547623784678251e+02,-1.395229454803779845e+02,1.968106328341586675e+02,1.174598420786372799e+01,2.344264141391335841e+02,-1.297625309211473166e+02,1.020595165356591849e+02,-2.327340903555412410e+02
1.133237313849227519e+02,-5.893077114396963623e+01,3.285129968907811531e+02,-1.022990862292345469e+02,1.305576882708738776e+04,-2.478575549831127205e+02,-1.239388978701100541e+02,7.451092647368015776e+01,3.063877497974399944e+02,-1.607280193128013650e+02,-8.942705411553498607e+01,-7.966384512475438839e+01,2.423812738625746306e+02,3.256600358616780113e+02,9.817228408225517455e+01,-1.476444957338205199e+02,-1.671852971715907188e+00,3.629001591134851878e+01,3.207247536414534466e+02,-2.496455182046858567e+01,-4.949626140468490121e+01,-1.333236154417103876e+02,-2.829567237228005752e+02,1.551190894448748736e+01,1.616953136513187133e+02,-3.140536612494729525e+02,1.228872893827928579e+02,-1.404374332283828153e+02,4.771056375147185236e+01,-3.226423447426176381e+02,-1.655433397249171321e+02,-2.993275475616838435e+02,5.655306799663759421e+01,1.160526637497089411e+02,2.406190315476747799e+01,-1.013620949225974073e+02,-1.262284964474022502e+02,1.580306733229814711e+02,2.737493628175870981e+02,-1.617483384133781499e+02,2.503998974768209109e+02,1.807298126354693295e+02,-2.425191592563352003e+02,6.670181030459484361e+01,1.334271325992046968e+02,-2.713268229676089049e+01,-1.889188119284333709e+02,-1.233696013755706815e+02,-3.262237390744404308e+01,-2.993754351749547595e+02,2.633501112950027618e+02,2.573559315128154594e+02,-3.988899773300472873e+01,-9.898008493595574464e+01,-1.075689326638504610e+02,2.344262977754894735e+02,4.493684803661483329e+01,-6.970613138381625618e+01,-4.612373131611423105e+01,-2.013760403606052876e+02,1.147943191087770742e+01,1.507825555358277825e+01,-7.276947738113113928e+01,-2.396588065705036286e+02,3.794008397035389635e+01,-5.639278687181516148e+01,-1.128050284941406289e+01,4.539205014692464601e+01,-3.433913551246126872e+01,2.468531128635926848e+02,2.204376383514827751e+02,-5.458015103840665461e+01,5.540584523126483418e+01,-8.880656460601881008e+01,2.734380580112340908e+02,2.983893086485920776e+00,9.593729807838832357e+01,6.035477368568288625e+01,-2.015287661440420379e+02,1.156026592886570370e+01,1.666823787729862261e+02,1.275809818860449241e+01,-1.797974748533954710e+02,8.616682886874912128e+00,-6.345806124864586195e+01,1.151074338669974679e+02,-2.018844640598579758e+02,-1.216218103154271972e+02,-2.017800524176107047e+01,-7.530177733888010039e+01,1.451517473816426218e+01,3.324517090132670205e+02,1.750894970167484814e+02,-1.835241658667362117e+02,-1.375431990167401466e+02,5.295398932229224442e+01,6.272028330495595583e+01,-1.595322201305169187e+02,3.628534380502708245e+01,-2.041163163375683780e+02
2.602567269469593612e+02,2.352953770892377747e+02,1.846915422389808157e+02,-1.161000646864314376e+02,1.686819578257953083e+02,1.370612310630822503e+04,-2.616496620392410932e+01,-7.250913294286421262e+01,2.887635785511257609e+02,-7.071886566295023613e+01,-2.741196841375273152e+02,6.195696341757538050e+01,2.571618768278101470e+02,3.060382287908244052e+02,2.695590363514651244e+01,-2.176536750982861577e+02,1.203660150411942595e+02,5.319501310465807364e+01,3.110674630872132411e+02,2.540467898873235413e+02,-1.137641435053601811e+02,2.303059139864697613e+01,-1.017510660507605280e+02,1.163015519656872527e+02,3.503721092040071312e+02,-3.328987080941017780e+02,1.081911941691173524e+02,-4.011402508061792105e-01,1.802703224701258478e+01,-1.022064218282410479e+02,9.213063237362607083e+01,-6.886020735405753612e+01,9.820350224494728764e+01,4.483524967239817727e+01,2.381287954621131746e+02,6.792732962700188182e+01,9.264010310534339965e+01,-4.337245064230955904e+01,2.002736218493176636e+02,-2.161892230407485442e+02,3.028479203926792707e+00,-7.274206051110697047e+01,-1.233215010767637807e+02,-6.301322761347051937e+00,8.346581787631780003e+01,2.145800643385318267e+02,1.507003398612529566e+02,1.610253298059943177e+02,9.021355289310237424e+01,-2.926600777312758055e+02,2.021521872526387824e+02,-9.260865297013992858e+01,2.363058036583252886e+02,-2.140532057761967621e+01,-8.031162614052036020e+01,7.285931653072336189e+01,-1.019826075684408693e+02,1.119281065592361415e+02,1.510241382548293245e+02,-3.487085794699829080e+02,-1.175371703292700261e+02,-2.820321046477453706e+02,1.324504644077250362e+02,-1.513559775940602776e+02,2.333802241438680198e+02,-1.780666339250295493e+02,2.574058589358471067e+02,4.032051500040813607e+01,-1.842546377664676811e+02,1.271307628908605523e+02,2.041954317447810752e+02,1.768952163911563105e+02,-1.890683194135234828e+02,-5.721821123915665908e+01,2.426408118615970011e+02,-7.703335591726499842e+00,-9.718102504770735095e+01,-1.209655324049182923e+01,-2.231740542374701590e+02,-2.504438166154487533e+02,-1.467210870694690357e+02,5.264774271539641859e+01,1.750802716171401698e+02,1.643977053715913712e+02,2.217256443688069396e+02,4.909804586039425089e+01,-4.761711564823144727e+01,-4.721284808794399623e+01,-3.586709320023174996e+00,2.035770406097185514e+01,-1.713794369991677513e+02,1.723807715846702422e+02,7.532404142892053756e+01,-5.143470341453104311e+01,-1.398745813312799555e+02,1.674925818085734761e+02,1.168384134984051741e+02,-1.574586633913156959e+02,1.180179210309756570e+02,5.654222906780029234e+01
9.805505857991973073e+01,-2.190956685329369691e+01,2.411825317976264387e+02,2.026343872597765312e+02,-1.135326509854406254e+02,-8.748286626987317049e+01,1.133778606705280072e+04,2.506600945196706789e+02,1.149954389424319601e+02,-4.580062185524639062e+01,-1.232404928449338399e+02,3.487763177062528541e+01,-2.246156661431535895e+01,1.449845057008633376e+01,-3.277144016833830165e+00,-2.928604118822104283e+02,3.304650099743879537e+02,-1.284885173392922297e-01,1.304278948045844118e+02,-1.301528108212664847e+01,9.138529560148526798e+01,2.771678932210815560e+01,-4.412719503727362280e+01,1.151377834763107444e+01,1.698194107690309238e+02,-7.390478714215089440e+01,7.197564735435810235e+01,-9.375255835757229761e+00,-2.627034071714184620e+02,6.920381992286434070e+01,1.062018865388742199e+02,-7.508237236425350147e+01,-1.091503440554798487e+02,7.069258049946408562e+01,1.120943311122815942e+02,2.172527574653284432e+02,4.743516154320809619e+01,1.569469938131728384e+02,1.107967049566858577e+02,4.328982238828601226e+01,1.795117245323836812e+02,1.360231675834032785e+02,4.783362431499000422e+01,5.135811813876500764e+00,-1.229347165116480767e+01,1.455418070900224734e+02,-1.845555710628750319e+02,-3.206870842173049141e+01,2.096136378389450101e+02,-1.374631127993231416e+02,-8.794528361871692823e+01,4.524204145733438054e+01,-1.162281453026741076e+02,7.856234383430134471e+01,-1.837429991469758761e+02,2.420689974159554652e+02,-1.297073093400803430e+02,-1.578948044590801203e+02,-4.261663741788390780e+01,-1.412486791420185170e+02,-1.170265570078752546e+02,-3.576167185696605202e+02,-1.148710489735042870e+02,-1.986276171802014119e+02,6.980499425356993015e+01,-8.892379319980599917e+01,1.049260307991602019e+02,-1.912515541424596393e+02,-7.061199902599204847e+01,2.655158722316744502e+02,-1.320637409692328674e+02,6.227517422385130885e+01,-2.111887291681254339e+02,-3.559567224400956320e+01,1.319111781841536413e+01,-1.411021558548651740e+02,3.088650595675525778e+01,5.486992306086247595e+01,-2.734763879330984082e+02,-1.633008463256827554e+02,-2.122881287143664508e+01,9.986655221468117816e+01,-1.020347289947558949e+02,-1.136776691257117022e+01,2.123627106906870097e+02,-1.118254076876809222e+00,-7.423872955121072437e+01,-1.080408655595217624e+02,-3.582343961975129787e+01,-2.510199710324392299e+02,-1.770157064050339386e+02,3.350162242261440042e+02,1.232884481206744738e+02,-8.150772693632399069e+01,-1.700653220447738079e+02,-1.528599151929693107e+02,2.838990274135132097e+01,-1.308079222031544191e+02,9.423306797724680450e+01,9.305356277813473298e+00
8.830095890980641116e+01,1.795192339067629632e+02,1.512419317956771465e+02,-1.300938096765161731e+02,-1.013027696754314348e+02,5.836698421345317911e+01,-3.522607302717087236e+02,1.470699896328618888e+04,2.713356736124267741e+02,-1.007729746761883689e+02,-3.823922287262519148e+00,-7.552122086515278454e+01,2.638165785450817680e+02,2.522238213747035616e+02,3.239724966114131348e+02,-7.936805281602858031e+01,9.619392884372243202e+01,-1.109821108627804165e+02,2.397494152318195688e+02,5.938668985447405646e+01,7.772086949035508496e+01,-5.740989363282074009e+01,-2.049927261719707872e+02,3.458032886240945345e+02,3.421469239328840786e+02,-3.137005388190315216e+02,1.970030715663993419e+02,4.849168782622231788e+01,-3.474385845802379436e+01,-5.283331503965496267e+01,1.093093147708250967e+01,-2.841788306334630079e+02,-2.455246610942708116e+02,-7.660058753732970160e+01,6.542265252954649668e+01,6.253174423966061113e+01,-4.611768028339210446e+01,1.328283126665964176e+02,2.990920133436113701e+02,-1.461841474773149230e+01,-3.552438769420433573e+00,-4.882127808369941135e+01,6.355386556931358655e+01,-2.344024352040258918e+01,5.802889196083475554e+01,1.714598598011227182e+01,-1.729840950633428918e+02,1.267110428808264260e+02,2.661897148761077574e+02,-1.919664993592172095e+02,2.954972009341517492e+01,1.315066150217103313e+01,9.416692619154324007e+01,1.611982990419342343e+02,6.380899146209958417e+01,1.861503275955781476e+02,-1.192809168275230718e+02,-5.112957946277643373e+01,-1.148828775579210486e+02,-3.629688528767919706e+02,-5.578199704708191575e+01,-1.815185264730990866e+02,-3.096148273438610943e+01,-7.629029978676038581e+01,1.052674167777078935e+02,-2.801237538137881984e+02,3.279003948418273922e+02,-2.468976278249855341e+02,-2.609035097074420264e+02,5.438007177138756276e+01,2.374368239733521762e+02,1.283737190388639249e+02,-2.992623040077542100e+02,-1.128262183874693676e+02,2.686245652053567028e+02,-3.304796218391319371e+02,2.293125509884272333e+02,-3.910184317608485571e+01,-2.070052328799738461e+01,-4.865096494834500618e+01,1.807257037644446314e+02,-1.415957409002536167e+02,6.820650128662785505e+01,4.803649476245283267e+01,2.198504642870420014e+02,1.650805846091905664e+02,-2.216499453156249615e+02,1.895836343262933781e+02,-9.588826622501490249e+01,9.184240576927828670e+01,-1.863973188404672214e+02,7.759421040623378474e+01,1.858977117929400436e+02,-1.308688470287611949e+02,1.821126913050303813e+02,-1.580501441399796647e+02,3.064302055407823673e+02,-1.213121772150952893e+02,1.550913791378633562e+02,-2.367510923803798732e+02
1.057637335119892157e+02,5.381282291124421135e+00,2.793029085418089608e+02,2.410082601289922763e+02,2.154520381245896488e+01,-1.719909901045619733e+02,1.263484143732341636e+00,9.525642887461951602e+01,1.276432605554701331e+04,-2.487122219343303584e+02,-1.799122003179157332e+02,-6.422552794383391017e+01,5.561240154843829941e+00,2.995249829815785461e+02,4.392868700956969974e+01,-3.498462095265165317e+01,-2.996636406275251829e+01,-2.688324607482471151e+02,-5.127501939535574138e+01,2.153163978740892048e+01,5.925019368104676687e+01,-1.652332863321586558e+02,-2.900868544100772510e+02,9.576687976241908018e+01,3.191368020194338442e+02,-1.450026371224182355e+02,2.450167965023067040e+02,1.790277582679380544e+02,-2.850239030250168071e+02,-4.455701728090048164e+00,1.863527591775779513e+02,-1.867392615446873947e+02,-1.720480542096154295e+02,2.316331442784098726e+02,1.667008327869117750e+02,9.896681590923947169e+00,1.733409526758365189e+02,1.938315871368521073e+02,2.297382133750190860e+02,-2.229231289274366077e+02,2.563833685558392403e+02,-3.046980965032796007e+01,-2.437374948635144278e+02,2.737661393573912392e+02,8.276502097939126656e+01,-5.855621513884773321e+01,7.943639033921951409e+01,-1.058287877751752148e+02,1.149678765921892278e+02,-2.492951184717244644e+02,2.060610687128840368e+02,9.439517203048347938e+01,3.179558922016983047e+01,6.485995987889668868e+01,1.253854815170159327e+02,-3.788987628000523955e+01,1.563566128535447319e+01,1.101101290781903685e+02,3.504444638486933172e+01,-2.715124084134092755e+02,-1.973887320430725367e+01,-1.555727577172143583e+02,2.522656263149511062e+02,-7.698557017140581138e+01,5.138684097892348746e+01,-8.532985373898225134e+01,7.556803621641117275e+01,-2.258836785476019600e+02,-1.710061376651985654e+02,5.291590593959180922e+01,2.253763503785386604e+02,5.877533777607038701e+01,-1.817327741654206363e+02,2.626156359662826389e+01,-6.620795182086112618e+00,-1.763370254565079449e+02,1.356043155464329857e+02,7.943617646342261196e+01,-1.912260328448530800e+02,-2.680665447420163900e+02,-1.693587154525616825e+02,-2.506972622725359656e+02,1.219754135670907544e+02,-1.231503568997378437e+02,-8.259022353270088956e+01,-6.577377665109764848e+00,-1.998358150457634679e+02,-7.575485034477141255e+01,6.436788237469912133e+01,-1.561557841387801204e+02,-2.721877899972807882e+02,1.311443540439086064e+00,-7.180002834745337736e+01,-1.274706885322043206e+02,-1.365192036987482993e+01,1.567593947530355365e+02,-3.090858863412981350e+01,3.387922088801161635e+01,-5.409448208291166793e+00,-3.843009927173608276e+01
-9.294317195327380432e+00,-8.596901682554390334e+01,1.825932023970191551e+02,1.491609359692632779e+02,1.385457735989586183e+02,-7.472936184678528093e+01,-1.209873296584656828e+02,-7.651267524679001042e+01,2.936236788481625126e+02,1.282490857682846581e+04,-3.023583100817863851e+02,4.009016617317811892e+00,2.164969821875639013e+02,3.108021926687172822e+02,8.520934775699009833e+01,-2.711009705474966154e+02,-9.453977072295913331e+00,-2.192386997395525157e+02,2.277493608066796469e+02,1.995028051213103026e+01,-4.861185553388290259e+01,7.537015170806623132e+01,-1.533571401232946414e+02,9.825977458700009493e+00,1.722514507380555813e+02,-2.007891715335676395e+02,-1.396947842442063745e+02,1.936902067994786876e+02,-5.156674344940057608e+01,-3.249707571786562426e+02,-5.482189006328840719e+01,-1.933079501431339509e+02,4.381708152743408391e+01,7.909411495814704551e+01,2.861513618424694414e+02,-1.390730298232961957e+02,-3.533322277348693774e+01,3.209815945034108609e+00,2.898435208301510215e+02,1.428177268645899005e+02,2.487592345601176476e+02,1.681827826201741232e+02,-2.564395842767874569e+02,1.364101501377553518e+02,1.873342093226989107e+02,1.505276233766002747e+01,-5.670604045330870235e+01,-3.530055701735162188e+01,5.601753085304936519e+01,3.143339439584849515e+01,6.791469520304855223e+01,1.926707370300981381e+02,1.601831724303747535e+02,-3.989973413808759517e+01,-1.875328895143105399e+02,-5.335198991013581349e+01,5.867756453745130329e+01,-2.796843338168130799e+02,2.432945361449779398e+01,-8.315573746839498881e+01,1.158604905357489940e+02,2.189844770206468638e+01,-2.991872257679662539e+01,-9.273921683461412613e+01,-1.493872810037862564e+01,9.306250867307625185e+01,8.309464890313293495e+01,8.443024594373298441e+01,-2.680103121621508535e+02,2.270799798805568344e+02,6.667530603973608549e+01,6.816645857626997440e+01,-1.882986944860530798e+02,-2.379375517486957392e+02,2.610632026357502582e+02,-2.666596386129842813e+02,2.016904894247881543e+02,-7.278489875933982489e+01,-1.117710123347774811e+02,6.516315893779994894e+01,-8.626049248454987151e+01,-1.911353572851323293e+02,-1.058767960867448323e+02,2.315657232246081776e+01,-1.040567389259068705e+02,1.107664151822127110e+02,-2.951274498877423298e+02,1.131141770931529038e+02,1.721978081099586291e+02,3.948086332244753294e+01,-6.754982137412542897e+01,1.688308292580244085e+02,-1.106783885552856930e+02,5.402348251094565512e+00,1.881234646244728594e+02,-1.309988037550442641e+01,1.891089245301843675e+02,4.417190810586532734e+01,-1.604115422669565305e+02,-1.970729375298385264e+02
